location,date,time,precipitation(mm),air_pressure(hPa),temperature(˚C),humidity(%),wind(m/s)
Chicago ,2022-08-06,6:00:00 PM,0,996.6,27.5,88.9,2
Chicago ,2022-08-06,7:00:00 PM,0,996.8,27.2,89.9,2
Chicago ,2022-08-06,8:00:00 PM,0,997,27.3,89.9,2
Chicago ,2022-08-06,9:00:00 PM,0,997.1,27.3,88.9,2
Chicago ,2022-08-06,10:00:00 PM,0,996.8,27.6,87.8,2
Chicago ,2022-08-06,11:00:00 PM,0,996.6,28.2,85.8,5
Chicago ,2022-08-07,12:00:00 AM,1,996.9,28.1,85.8,3
Chicago ,2022-08-07,1:00:00 AM,0,997,28.3,84.8,2
Chicago ,2022-08-07,2:00:00 AM,0,996.7,28.6,83.9,4
Chicago ,2022-08-07,3:00:00 AM,0,996.5,28.8,81.9,5
Chicago ,2022-08-07,4:00:00 AM,0,995.9,30.6,77.9,6
Chicago ,2022-08-07,5:00:00 AM,0,995.6,31.6,75.8,6
Chicago ,2022-08-07,6:00:00 AM,0,995.3,31.4,73.6,7
Chicago ,2022-08-07,7:00:00 AM,0,995.6,30.9,71.7,10
Chicago ,2022-08-07,8:00:00 AM,0,995.2,30.6,75.6,7
Chicago ,2022-08-07,9:00:00 AM,0,994.9,30.1,73.8,10
Chicago ,2022-08-07,10:00:00 AM,0,995.3,29.6,75.9,8
Chicago ,2022-08-07,11:00:00 AM,0,995.4,29.4,77.7,6
Chicago ,2022-08-07,12:00:00 PM,0,995.8,29.2,77.7,8
Chicago ,2022-08-07,1:00:00 PM,0,996.2,28.9,81,8
Chicago ,2022-08-07,2:00:00 PM,0,996.2,28.6,83.9,8
Chicago ,2022-08-07,3:00:00 PM,0,996.2,28.4,84.8,8
Chicago ,2022-08-07,4:00:00 PM,0,995.9,28.4,83.8,8
Chicago ,2022-08-07,5:00:00 PM,0,995.5,28.3,83.8,6
Chicago ,2022-08-07,6:00:00 PM,0,995.3,28.3,84.8,7
Chicago ,2022-08-07,7:00:00 PM,0,995.1,28.2,83.8,9
Chicago ,2022-08-07,8:00:00 PM,0,995.9,28.2,82.8,7
Chicago ,2022-08-07,9:00:00 PM,0,996.4,27.7,85.8,8
Chicago ,2022-08-07,10:00:00 PM,0,996.3,27.3,88.9,7
Chicago ,2022-08-07,11:00:00 PM,0,996.3,27.2,90.5,7
Chicago ,2022-08-08,12:00:00 AM,3,995.9,27.3,90.5,9
Chicago ,2022-08-08,1:00:00 AM,0,995.5,27.4,89.9,11
Chicago ,2022-08-08,2:00:00 AM,0,995.6,27.8,88.9,8
Chicago ,2022-08-08,3:00:00 AM,0,995.6,28,87.9,13
Chicago ,2022-08-08,4:00:00 AM,0,996.8,25.6,94.2,8
Chicago ,2022-08-08,5:00:00 AM,0,996.7,25.1,94.2,4
Chicago ,2022-08-08,6:00:00 AM,38,996.1,25.4,94.8,5
Chicago ,2022-08-08,7:00:00 AM,0,995.5,25.7,95.9,3
Chicago ,2022-08-08,8:00:00 AM,0,995,26.3,95.9,5
Chicago ,2022-08-08,9:00:00 AM,0,994.9,25.5,95.9,16
Chicago ,2022-08-08,10:00:00 AM,0,996.3,25.6,95.9,5
Chicago ,2022-08-08,11:00:00 AM,0,995.9,26.2,96.5,3
Chicago ,2022-08-08,12:00:00 PM,52,996.3,25.9,95.9,4
Chicago ,2022-08-08,1:00:00 PM,0,996.9,26,96.5,4
Chicago ,2022-08-08,2:00:00 PM,0,996.2,25.9,96.5,1
Chicago ,2022-08-08,3:00:00 PM,0,996.2,26,96.5,2
Chicago ,2022-08-08,4:00:00 PM,0,995.8,26.1,96.5,4
Chicago ,2022-08-08,5:00:00 PM,0,996,26,96.5,4
Chicago ,2022-08-08,6:00:00 PM,39,995.7,25.9,96.5,3
Chicago ,2022-08-08,7:00:00 PM,0,996.2,25.7,96.5,5
Chicago ,2022-08-08,8:00:00 PM,0,995.9,25.6,96.5,4
Chicago ,2022-08-08,9:00:00 PM,0,996.5,25.5,96.5,6
Chicago ,2022-08-08,10:00:00 PM,0,996.5,25.5,96.5,5
Chicago ,2022-08-08,11:00:00 PM,0,996.7,25.7,95.9,2
Chicago ,2022-08-09,12:00:00 AM,5,996.9,25.6,94.8,3
Chicago ,2022-08-09,1:00:00 AM,0,997.2,25.7,94.8,5
Chicago ,2022-08-09,2:00:00 AM,0,997.1,25.6,94.8,7
Chicago ,2022-08-09,3:00:00 AM,0,996.7,25.3,94.8,6
Chicago ,2022-08-09,4:00:00 AM,0,996.4,25.3,95.9,6
Chicago ,2022-08-09,5:00:00 AM,0,995.6,25.5,95.9,5
Chicago ,2022-08-09,6:00:00 AM,32,994.8,26.1,95.9,6
Chicago ,2022-08-09,7:00:00 AM,0,994.5,26.5,93.7,8
Chicago ,2022-08-09,8:00:00 AM,0,994.2,26.4,94.8,7
Chicago ,2022-08-09,9:00:00 AM,0,994.6,26,94.8,6
Chicago ,2022-08-09,10:00:00 AM,0,994.8,25.4,95.9,7
Chicago ,2022-08-09,11:00:00 AM,0,994.8,25.2,95.9,1
Chicago ,2022-08-09,12:00:00 PM,62,994.7,24.5,95.9,4
Chicago ,2022-08-09,1:00:00 PM,0,994.6,23.9,95.9,3
Chicago ,2022-08-09,2:00:00 PM,0,995,22.6,95.8,8
Chicago ,2022-08-09,3:00:00 PM,0,995.5,22.1,96.4,5
Chicago ,2022-08-09,4:00:00 PM,0,995.7,22,97.6,3
Chicago ,2022-08-09,5:00:00 PM,0,995.5,21.9,96.4,3
Chicago ,2022-08-09,6:00:00 PM,29,995.3,21.9,95.8,3
Chicago ,2022-08-09,7:00:00 PM,0,995.7,21.5,96.4,4
Chicago ,2022-08-09,8:00:00 PM,0,995.8,21.4,95.8,3
Chicago ,2022-08-09,9:00:00 PM,0,996.1,21.5,95.8,1
Chicago ,2022-08-09,10:00:00 PM,0,996.4,21.6,96.4,2
Chicago ,2022-08-09,11:00:00 PM,0,996.3,22.1,95.8,0
Chicago ,2022-08-10,12:00:00 AM,0,996.9,22.9,94.7,2
Chicago ,2022-08-10,1:00:00 AM,0,997.1,24.2,89.7,1
Chicago ,2022-08-10,2:00:00 AM,0,996.8,25.9,81.6,1
Chicago ,2022-08-10,3:00:00 AM,0,996.4,26.9,73.7,3
Chicago ,2022-08-10,4:00:00 AM,0,995.8,27.8,72.9,3
Chicago ,2022-08-10,5:00:00 AM,0,995.7,28.2,70,5
Chicago ,2022-08-10,6:00:00 AM,0,995.5,28.7,68,5
Chicago ,2022-08-10,7:00:00 AM,0,995.7,27.6,73.8,8
Chicago ,2022-08-10,8:00:00 AM,0,995.9,26.2,77.7,5
Chicago ,2022-08-10,9:00:00 AM,0,995.5,26,78.6,2
Chicago ,2022-08-10,10:00:00 AM,0,995.7,25.7,78.6,5
Chicago ,2022-08-10,11:00:00 AM,0,995.7,25.4,80.5,1
Chicago ,2022-08-10,12:00:00 PM,0,996.1,25.3,81.5,2
Chicago ,2022-08-10,1:00:00 PM,0,996.4,24.7,89.7,2
Chicago ,2022-08-10,2:00:00 PM,0,996.4,24.3,91.9,1
Chicago ,2022-08-10,3:00:00 PM,0,996,24,91.9,1
Chicago ,2022-08-10,4:00:00 PM,0,995.5,24,89.7,1
Chicago ,2022-08-10,5:00:00 PM,0,994.9,23.8,93.6,2
Chicago ,2022-08-10,6:00:00 PM,7,994,23.8,93.6,2
Chicago ,2022-08-10,7:00:00 PM,0,993.5,23.7,94.7,4
Chicago ,2022-08-10,8:00:00 PM,0,993.6,23.5,94.7,3
Chicago ,2022-08-10,9:00:00 PM,0,993.9,23.4,94.7,2
Chicago ,2022-08-10,10:00:00 PM,0,994.1,23.5,94.7,1
Chicago ,2022-08-10,11:00:00 PM,0,994.3,23.4,95.9,3
Chicago ,2022-08-11,12:00:00 AM,34,993.9,23.9,94.7,3
Chicago ,2022-08-11,1:00:00 AM,0,994.5,24.2,92.5,3
Chicago ,2022-08-11,2:00:00 AM,0,994.6,24.7,90.8,4
Chicago ,2022-08-11,3:00:00 AM,0,994.4,25.1,86.6,4
Chicago ,2022-08-11,4:00:00 AM,0,994.5,25.2,86.6,5
Chicago ,2022-08-11,5:00:00 AM,0,993.9,26.3,83.6,5
Chicago ,2022-08-11,6:00:00 AM,0,993.4,27.4,78.8,4
Chicago ,2022-08-11,7:00:00 AM,0,993.7,27.1,75.5,5
Chicago ,2022-08-11,8:00:00 AM,0,993.9,26.7,78.7,5
Chicago ,2022-08-11,9:00:00 AM,0,993.8,26.3,80.6,4
Chicago ,2022-08-11,10:00:00 AM,0,993.6,26.1,79.6,3
Chicago ,2022-08-11,11:00:00 AM,0,994.3,25.9,81.6,4
Chicago ,2022-08-11,12:00:00 PM,0,994.6,25.7,83.5,3
Chicago ,2022-08-11,1:00:00 PM,0,994.9,25.3,85.5,3
Chicago ,2022-08-11,2:00:00 PM,0,995.7,24.9,84,5
Chicago ,2022-08-11,3:00:00 PM,0,995.4,24.5,87.6,4
Chicago ,2022-08-11,4:00:00 PM,0,995.3,24,88.6,4
Chicago ,2022-08-11,5:00:00 PM,0,995.6,23.6,88.6,3
Chicago ,2022-08-11,6:00:00 PM,0,995.8,23.3,90.7,2
Chicago ,2022-08-11,7:00:00 PM,0,995.9,23.3,90.7,1
Chicago ,2022-08-11,8:00:00 PM,0,995.9,23.3,91.9,3
Chicago ,2022-08-11,9:00:00 PM,0,996.3,23.1,92.4,0
Chicago ,2022-08-11,10:00:00 PM,0,996.3,23,93,2
Chicago ,2022-08-11,11:00:00 PM,0,996.8,24.2,90.8,2
Chicago ,2022-08-12,12:00:00 AM,0,996.9,25.3,82.5,1
Chicago ,2022-08-12,1:00:00 AM,0,997.1,26.7,77.8,3
Chicago ,2022-08-12,2:00:00 AM,0,997.5,27.7,71.6,5
Chicago ,2022-08-12,3:00:00 AM,0,997.3,28.8,65.9,5
Chicago ,2022-08-12,4:00:00 AM,0,996.7,29.7,60.7,4
Chicago ,2022-08-12,5:00:00 AM,0,996.1,30.7,55.9,4
Chicago ,2022-08-12,6:00:00 AM,0,995.5,31.6,50,4
Chicago ,2022-08-12,7:00:00 AM,0,995.2,32.4,46.9,4
Chicago ,2022-08-12,8:00:00 AM,0,994.8,32.3,48.9,5
Chicago ,2022-08-12,9:00:00 AM,0,994.6,31.2,57.8,5
Chicago ,2022-08-12,10:00:00 AM,0,995.2,29.5,64.9,6
Chicago ,2022-08-12,11:00:00 AM,0,996.1,27.8,69.9,5
Chicago ,2022-08-12,12:00:00 PM,0,996.8,27.2,71.9,3
Chicago ,2022-08-12,1:00:00 PM,0,997,26.5,74.5,2
Chicago ,2022-08-12,2:00:00 PM,0,996.5,26,75.8,3
Chicago ,2022-08-12,3:00:00 PM,0,996.4,25.4,76.6,3
Chicago ,2022-08-12,4:00:00 PM,0,996.3,25.4,77.6,1
Chicago ,2022-08-12,5:00:00 PM,0,996,25.4,77.6,0
Chicago ,2022-08-12,6:00:00 PM,0,995.7,25.3,79.5,1
Chicago ,2022-08-12,7:00:00 PM,0,995.9,25.4,80.5,1
Chicago ,2022-08-12,8:00:00 PM,0,995.4,25.4,80.5,4
Chicago ,2022-08-12,9:00:00 PM,0,995.9,25.3,80.5,1
Chicago ,2022-08-12,10:00:00 PM,0,995.9,25.4,77.6,5
Chicago ,2022-08-12,11:00:00 PM,0,996.3,25.6,74.8,3
Chicago ,2022-08-13,12:00:00 AM,0,995.9,25.8,75.8,2
Chicago ,2022-08-13,1:00:00 AM,0,996.7,25.8,75.8,1
Chicago ,2022-08-13,2:00:00 AM,0,997.1,25.9,74,3
Chicago ,2022-08-13,3:00:00 AM,0,996.5,25.4,82.5,4
Chicago ,2022-08-13,4:00:00 AM,0,996.3,24.8,86.5,2
Chicago ,2022-08-13,5:00:00 AM,0,995.5,24.8,89.7,2
Chicago ,2022-08-13,6:00:00 AM,4,994.6,24.9,87.6,3
Chicago ,2022-08-13,7:00:00 AM,0,995,25.4,88.7,2
Chicago ,2022-08-13,8:00:00 AM,0,994.1,26.8,84.7,4
Chicago ,2022-08-13,9:00:00 AM,0,994.4,27.4,81.7,4
Chicago ,2022-08-13,10:00:00 AM,0,995,26.7,82.6,3
Chicago ,2022-08-13,11:00:00 AM,0,995.4,26.4,83.6,4
Chicago ,2022-08-13,12:00:00 PM,0,996,26.3,85.6,3
Chicago ,2022-08-13,1:00:00 PM,0,996.1,26.3,86.7,1
Chicago ,2022-08-13,2:00:00 PM,0,996.2,26.2,86.7,2
Chicago ,2022-08-13,3:00:00 PM,0,996.1,25.9,85.6,4
Chicago ,2022-08-13,4:00:00 PM,0,996.1,25.8,83.5,4
Chicago ,2022-08-13,5:00:00 PM,0,995.7,25.6,86.6,3
Chicago ,2022-08-13,6:00:00 PM,0,995.8,25.5,88.7,2
Chicago ,2022-08-13,7:00:00 PM,0,995.9,25.2,88.7,2
Chicago ,2022-08-13,8:00:00 PM,0,995.5,24.9,90.8,4
Chicago ,2022-08-13,9:00:00 PM,0,995.6,24.6,90.8,3
Chicago ,2022-08-13,10:00:00 PM,0,995.9,24.7,91.9,3
Chicago ,2022-08-13,11:00:00 PM,0,996.1,25.5,91.4,4
Chicago ,2022-08-14,12:00:00 AM,0,996.5,26.1,88.8,4
Chicago ,2022-08-14,1:00:00 AM,0,996.7,26.9,85.7,3
Chicago ,2022-08-14,2:00:00 AM,0,996.5,28.9,81,3
Chicago ,2022-08-14,3:00:00 AM,0,995.8,29.8,74.6,2
Chicago ,2022-08-14,4:00:00 AM,0,995.5,30.4,71.7,3
Chicago ,2022-08-14,5:00:00 AM,0,995.3,31.1,68.8,5
Chicago ,2022-08-14,6:00:00 AM,0,995.3,31,66.8,5
Chicago ,2022-08-14,7:00:00 AM,0,995.2,30.6,69.6,5
Chicago ,2022-08-14,8:00:00 AM,0,994.9,30.2,70.8,5
Chicago ,2022-08-14,9:00:00 AM,0,994.8,28.7,80.9,4
Chicago ,2022-08-14,10:00:00 AM,0,995,28.6,84.9,4
Chicago ,2022-08-14,11:00:00 AM,0,995.1,27.9,86.8,5
Chicago ,2022-08-14,12:00:00 PM,3,995.2,27.7,86.8,5
Chicago ,2022-08-14,1:00:00 PM,0,995.1,27.6,85.8,4
Chicago ,2022-08-14,2:00:00 PM,0,994.9,27.6,84.8,5
Chicago ,2022-08-14,3:00:00 PM,0,994.9,27.5,84.7,4
Chicago ,2022-08-14,4:00:00 PM,0,994.6,27.4,83.7,4
Chicago ,2022-08-14,5:00:00 PM,0,994.3,27.4,83.7,8
Chicago ,2022-08-14,6:00:00 PM,0,993.7,27.4,83.7,7
Chicago ,2022-08-14,7:00:00 PM,0,993.3,27.3,84.7,10
Chicago ,2022-08-14,8:00:00 PM,0,992.6,27.3,84.7,8
Chicago ,2022-08-14,9:00:00 PM,0,992.5,27.5,83.7,10
Chicago ,2022-08-14,10:00:00 PM,0,992.2,27.6,83.7,11
Chicago ,2022-08-14,11:00:00 PM,0,992,27.7,83.8,10
Chicago ,2022-08-15,12:00:00 AM,0,991.9,28.1,82.8,9
Chicago ,2022-08-15,1:00:00 AM,0,991.3,28.6,78.5,12
Chicago ,2022-08-15,2:00:00 AM,0,991.3,29.1,76.8,12
Chicago ,2022-08-15,3:00:00 AM,0,990.9,29.5,75.9,11
Chicago ,2022-08-15,4:00:00 AM,0,990.5,29.6,74.6,13
Chicago ,2022-08-15,5:00:00 AM,0,989.5,29.5,76.8,12
Chicago ,2022-08-15,6:00:00 AM,0,988.9,29.4,77.7,11
Chicago ,2022-08-15,7:00:00 AM,0,988.3,29,79.5,10
Chicago ,2022-08-15,8:00:00 AM,0,988,28.7,81.9,12
Chicago ,2022-08-15,9:00:00 AM,0,987.5,28.6,82.9,9
Chicago ,2022-08-15,10:00:00 AM,0,988,27.9,90.5,12
Chicago ,2022-08-15,11:00:00 AM,0,988.8,27.7,90.5,12
Chicago ,2022-08-15,12:00:00 PM,1,989.2,27.7,88.9,10
Chicago ,2022-08-15,1:00:00 PM,0,989.4,27.7,87.8,6
Chicago ,2022-08-15,2:00:00 PM,0,989.6,27.3,90.5,5
Chicago ,2022-08-15,3:00:00 PM,0,990.1,26.6,86.7,6
Chicago ,2022-08-15,4:00:00 PM,0,990,26.4,84.6,7
Chicago ,2022-08-15,5:00:00 PM,0,989.8,26.1,86.7,5
Chicago ,2022-08-15,6:00:00 PM,0,990.2,25.8,87.7,5
Chicago ,2022-08-15,7:00:00 PM,0,990.8,25.3,87.6,6
Chicago ,2022-08-15,8:00:00 PM,0,991.1,25,86.6,6
Chicago ,2022-08-15,9:00:00 PM,0,991.5,24.4,87.6,6
Chicago ,2022-08-15,10:00:00 PM,0,992.7,24.1,83.9,5
Chicago ,2022-08-15,11:00:00 PM,0,993.3,24.4,83.9,3
Chicago ,2022-08-16,12:00:00 AM,0,993.8,25.1,81,5
Chicago ,2022-08-16,1:00:00 AM,0,993.9,26.2,72.7,5
Chicago ,2022-08-16,2:00:00 AM,0,993.9,27.3,69.8,5
Chicago ,2022-08-16,3:00:00 AM,0,993.8,28.2,66.6,5
Chicago ,2022-08-16,4:00:00 AM,0,993.3,29.2,62.9,5
Chicago ,2022-08-16,5:00:00 AM,0,993.4,29.7,63.8,6
Chicago ,2022-08-16,6:00:00 AM,0,993.2,29.8,61.9,8
Chicago ,2022-08-16,7:00:00 AM,0,993.4,29.7,61.8,6
Chicago ,2022-08-16,8:00:00 AM,0,993.7,29.9,60.8,6
Chicago ,2022-08-16,9:00:00 AM,0,993.9,29.5,60.7,5
Chicago ,2022-08-16,10:00:00 AM,0,994.3,28.2,64.6,4
Chicago ,2022-08-16,11:00:00 AM,0,994.9,27.1,65.6,4
Chicago ,2022-08-16,12:00:00 PM,0,995.4,26.4,72.7,3
Chicago ,2022-08-16,1:00:00 PM,0,995.6,25.5,76.7,3
Chicago ,2022-08-16,2:00:00 PM,0,995.7,24.9,80.9,2
Chicago ,2022-08-16,3:00:00 PM,0,996,24.6,82.9,2
Chicago ,2022-08-16,4:00:00 PM,0,995.9,24.3,83.9,2
Chicago ,2022-08-16,5:00:00 PM,0,995.7,23.8,85.9,2
Chicago ,2022-08-16,6:00:00 PM,0,996.1,23.5,86.9,3
Chicago ,2022-08-16,7:00:00 PM,0,995.9,23.2,86.9,3
Chicago ,2022-08-16,8:00:00 PM,0,996.1,23,87.4,3
Chicago ,2022-08-16,9:00:00 PM,0,996.6,22.9,88.5,3
Chicago ,2022-08-16,10:00:00 PM,0,996.8,23,88.5,3
Chicago ,2022-08-16,11:00:00 PM,0,996.8,24.6,85.5,4
Chicago ,2022-08-17,12:00:00 AM,0,996.6,25.9,79.6,2
Chicago ,2022-08-17,1:00:00 AM,0,996.7,26.4,77.7,5
Chicago ,2022-08-17,2:00:00 AM,0,996.4,27.8,75.6,6
Chicago ,2022-08-17,3:00:00 AM,0,995.7,28.8,66.8,4
Chicago ,2022-08-17,4:00:00 AM,0,995.4,30.1,67.8,6
Chicago ,2022-08-17,5:00:00 AM,0,994.8,30.2,62.7,6
Chicago ,2022-08-17,6:00:00 AM,0,994.5,28.4,69.6,4
Chicago ,2022-08-17,7:00:00 AM,0,994.3,29.7,66.9,6
Chicago ,2022-08-17,8:00:00 AM,0,994.6,29.5,62.9,6
Chicago ,2022-08-17,9:00:00 AM,0,995,28.3,66.7,6
Chicago ,2022-08-17,10:00:00 AM,0,995.7,27.3,66.9,5
Chicago ,2022-08-17,11:00:00 AM,0,996,26.5,71.8,3
Chicago ,2022-08-17,12:00:00 PM,0,996.2,25.7,74.8,3
Chicago ,2022-08-17,1:00:00 PM,0,996.9,25,76.6,4
Chicago ,2022-08-17,2:00:00 PM,0,997.2,24.6,75.6,5
Chicago ,2022-08-17,3:00:00 PM,0,997.4,24.1,77.9,4
Chicago ,2022-08-17,4:00:00 PM,0,997.1,23.4,81.7,4
Chicago ,2022-08-17,5:00:00 PM,0,997.3,23.1,83.7,4
Chicago ,2022-08-17,6:00:00 PM,0,997.3,23.2,83.8,4
Chicago ,2022-08-17,7:00:00 PM,0,997.2,22.7,86.9,4
Chicago ,2022-08-17,8:00:00 PM,0,997.4,22.6,86.9,3
Chicago ,2022-08-17,9:00:00 PM,0,997.8,22.4,87.9,4
Chicago ,2022-08-17,10:00:00 PM,0,997.9,22.7,88.5,4
Chicago ,2022-08-17,11:00:00 PM,0,998.1,23.8,85.9,4
Chicago ,2022-08-18,12:00:00 AM,0,998.2,24.7,81.9,5
Chicago ,2022-08-18,1:00:00 AM,0,998.4,25.3,76.6,2
Chicago ,2022-08-18,2:00:00 AM,0,998,26.2,71.8,2
Chicago ,2022-08-18,3:00:00 AM,0,997.5,27.9,66.6,2
Chicago ,2022-08-18,4:00:00 AM,0,997.4,28.2,65.8,3
Chicago ,2022-08-18,5:00:00 AM,0,996.9,29.6,60.7,4
Chicago ,2022-08-18,6:00:00 AM,0,996.9,29.2,60.6,5
Chicago ,2022-08-18,7:00:00 AM,0,997.1,28.1,65.8,7
Chicago ,2022-08-18,8:00:00 AM,0,997.3,27.8,65.7,6
Chicago ,2022-08-18,9:00:00 AM,0,996.9,27.3,67.7,5
Chicago ,2022-08-18,10:00:00 AM,0,996.9,26.6,71.8,4
Chicago ,2022-08-18,11:00:00 AM,0,997.5,26.1,73.5,4
Chicago ,2022-08-18,12:00:00 PM,0,997.5,25.7,74.8,3
Chicago ,2022-08-18,1:00:00 PM,0,997.4,25.2,75.7,3
Chicago ,2022-08-18,2:00:00 PM,0,997,24.8,77.5,2
Chicago ,2022-08-18,3:00:00 PM,0,996.9,24.4,80.9,4
Chicago ,2022-08-18,4:00:00 PM,0,996.2,23.9,81.8,1
Chicago ,2022-08-18,5:00:00 PM,0,995.9,23.8,81.8,2
Chicago ,2022-08-18,6:00:00 PM,0,995.6,23.7,83.8,3
Chicago ,2022-08-18,7:00:00 PM,0,994.7,23.3,84.8,1
Chicago ,2022-08-18,8:00:00 PM,0,994.9,23.6,84.8,3
Chicago ,2022-08-18,9:00:00 PM,0,995.2,23.8,83.8,4
Chicago ,2022-08-18,10:00:00 PM,0,994.9,24,81.8,3
Chicago ,2022-08-18,11:00:00 PM,0,994.5,24.5,79.9,4
Chicago ,2022-08-19,12:00:00 AM,0,994.4,25.5,77.6,4
Chicago ,2022-08-19,1:00:00 AM,0,994.3,26.3,70.9,5
Chicago ,2022-08-19,2:00:00 AM,0,993.8,26.6,72.7,5
Chicago ,2022-08-19,3:00:00 AM,0,993.6,26.8,74.6,6
Chicago ,2022-08-19,4:00:00 AM,0,992.8,26.6,78.7,6
Chicago ,2022-08-19,5:00:00 AM,0,991.3,27,80.7,5
Chicago ,2022-08-19,6:00:00 AM,0,989.9,27.2,81.7,5
Chicago ,2022-08-19,7:00:00 AM,0,989.5,26.7,91.5,5
Chicago ,2022-08-19,8:00:00 AM,0,990.1,26.4,97.7,6
Chicago ,2022-08-19,9:00:00 AM,0,989.9,26.7,96,10
Chicago ,2022-08-19,10:00:00 AM,0,989.9,26.9,93.7,7
Chicago ,2022-08-19,11:00:00 AM,0,990.4,27,96,6
Chicago ,2022-08-19,12:00:00 PM,65,990.8,27.1,94.8,5
Chicago ,2022-08-19,1:00:00 PM,0,990.8,27.1,93.7,4
Chicago ,2022-08-19,2:00:00 PM,0,990.6,27,93.7,4
Chicago ,2022-08-19,3:00:00 PM,0,990.4,26.8,94.8,5
Chicago ,2022-08-19,4:00:00 PM,0,990,26.6,94.8,5
Chicago ,2022-08-19,5:00:00 PM,0,989.9,26.3,94.8,6
Chicago ,2022-08-19,6:00:00 PM,1,990.1,26.2,94.8,5
Chicago ,2022-08-19,7:00:00 PM,0,990.3,26,94.8,5
Chicago ,2022-08-19,8:00:00 PM,0,990.5,26,93.7,4
Chicago ,2022-08-19,9:00:00 PM,0,990.8,25.8,94.8,5
Chicago ,2022-08-19,10:00:00 PM,0,991.4,25.7,91.4,6
Chicago ,2022-08-19,11:00:00 PM,0,992,25.9,87.7,5
Chicago ,2022-08-20,12:00:00 AM,0,992.2,26.7,82.6,4
Chicago ,2022-08-20,1:00:00 AM,0,992,27.5,78.9,4
Chicago ,2022-08-20,2:00:00 AM,0,992.1,28.3,79.9,2
Chicago ,2022-08-20,3:00:00 AM,0,991.9,29.6,70.7,4
Chicago ,2022-08-20,4:00:00 AM,0,991.8,31,68.8,5
Chicago ,2022-08-20,5:00:00 AM,0,991.7,31.7,63.8,4
Chicago ,2022-08-20,6:00:00 AM,0,991.4,31.8,63.8,5
Chicago ,2022-08-20,7:00:00 AM,0,991.2,31.6,64.9,7
Chicago ,2022-08-20,8:00:00 AM,0,991.3,31.5,63.8,6
Chicago ,2022-08-20,9:00:00 AM,0,991.5,30.8,68.8,5
Chicago ,2022-08-20,10:00:00 AM,0,992,29.6,71.9,6
Chicago ,2022-08-20,11:00:00 AM,0,992.7,28.6,75.8,4
Chicago ,2022-08-20,12:00:00 PM,0,993.2,27.9,78.9,3
Chicago ,2022-08-20,1:00:00 PM,0,993.7,27.5,80.8,1
Chicago ,2022-08-20,2:00:00 PM,0,993.6,27.2,80.7,1
Chicago ,2022-08-20,3:00:00 PM,0,993.7,26.9,83.7,2
Chicago ,2022-08-20,4:00:00 PM,0,993.7,26.8,82.7,1
Chicago ,2022-08-20,5:00:00 PM,0,993.6,26.7,84.7,2
Chicago ,2022-08-20,6:00:00 PM,0,993.7,26.3,84.6,2
Chicago ,2022-08-20,7:00:00 PM,0,993.7,25.5,81.5,4
Chicago ,2022-08-20,8:00:00 PM,0,994.2,25.1,83,3
Chicago ,2022-08-20,9:00:00 PM,0,994.9,24.9,84.5,3
Chicago ,2022-08-20,10:00:00 PM,0,995.4,24.8,83.9,5
Chicago ,2022-08-20,11:00:00 PM,0,995.8,25.6,81.5,5
Chicago ,2022-08-21,12:00:00 AM,0,996.3,26.2,81.6,3
Chicago ,2022-08-21,1:00:00 AM,0,996.5,27.3,77.9,1
Chicago ,2022-08-21,2:00:00 AM,0,996.2,29.1,75.8,4
Chicago ,2022-08-21,3:00:00 AM,0,995.9,30.2,69.9,4
Chicago ,2022-08-21,4:00:00 AM,0,995.2,30.4,65.9,3
Chicago ,2022-08-21,5:00:00 AM,0,994.9,31.3,63,3
Chicago ,2022-08-21,6:00:00 AM,0,994,31.2,60.7,4
Chicago ,2022-08-21,7:00:00 AM,0,994,31.5,62.6,6
Chicago ,2022-08-21,8:00:00 AM,0,994.1,31.8,59.7,5
Chicago ,2022-08-21,9:00:00 AM,0,994.1,30.9,62.9,5
Chicago ,2022-08-21,10:00:00 AM,0,994.4,29.5,64.9,5
Chicago ,2022-08-21,11:00:00 AM,0,994.8,28.6,68.8,5
Chicago ,2022-08-21,12:00:00 PM,0,995.3,28.1,74.8,4
Chicago ,2022-08-21,1:00:00 PM,0,995.2,27.9,78,1
Chicago ,2022-08-21,2:00:00 PM,0,994.7,27.4,78.8,2
Chicago ,2022-08-21,3:00:00 PM,0,995,27.1,80.7,3
Chicago ,2022-08-21,4:00:00 PM,0,994.8,26.8,82.7,1
Chicago ,2022-08-21,5:00:00 PM,0,994.5,26.3,83.6,2
Chicago ,2022-08-21,6:00:00 PM,0,994.4,25.9,80.6,2
Chicago ,2022-08-21,7:00:00 PM,0,994.3,25.7,82.5,3
Chicago ,2022-08-21,8:00:00 PM,0,994,25.6,81.5,3
Chicago ,2022-08-21,9:00:00 PM,0,994.2,25.5,81.5,3
Chicago ,2022-08-21,10:00:00 PM,0,994.7,25.7,83.5,5
Chicago ,2022-08-21,11:00:00 PM,0,995.1,26.2,82.6,4
Chicago ,2022-08-22,12:00:00 AM,0,995.1,26.6,80.7,5
Chicago ,2022-08-22,1:00:00 AM,0,994.8,27.6,75.6,6
Chicago ,2022-08-22,2:00:00 AM,0,994.2,28.7,72.7,5
Chicago ,2022-08-22,3:00:00 AM,0,994,28.9,69.7,6
